example_id                                                                                      | status  | run_time        |
./spec/models/spree/line_item_spec.rb[1:1:1]                                                    | passed  | 0.21179 seconds |
./spec/models/spree/line_item_spec.rb[1:1:2]                                                    | passed  | 0.18239 seconds |
./spec/models/spree/line_item_spec.rb[1:1:3]                                                    | passed  | 0.1746 seconds  |
./spec/models/spree/line_item_spec.rb[1:1:4]                                                    | passed  | 0.18105 seconds |
./spec/models/spree/line_item_spec.rb[1:2:1:1]                                                  | passed  | 0.17331 seconds |
./spec/models/spree/line_item_spec.rb[1:2:2:1]                                                  | passed  | 0.16177 seconds |
./spec/models/spree/line_item_spec.rb[1:2:3:1]                                                  | passed  | 0.16414 seconds |
./spec/models/spree/line_item_spec.rb[1:3:1:1]                                                  | passed  | 0.37663 seconds |
./spec/models/spree/line_item_spec.rb[1:3:2:1]                                                  | passed  | 0.35615 seconds |
./spec/models/spree/line_item_spec.rb[1:4:1]                                                    | passed  | 0.21511 seconds |
./spec/models/spree/line_item_spec.rb[1:5:1]                                                    | passed  | 0.17268 seconds |
./spec/models/spree/line_item_spec.rb[1:6:1]                                                    | passed  | 0.16133 seconds |
./spec/models/spree/line_item_spec.rb[1:7:1]                                                    | passed  | 0.16288 seconds |
./spec/models/spree/line_item_spec.rb[1:8:1]                                                    | passed  | 0.16272 seconds |
./spec/models/spree/line_item_spec.rb[1:9:1]                                                    | passed  | 0.17046 seconds |
./spec/models/spree/line_item_spec.rb[1:10:1]                                                   | passed  | 0.16664 seconds |
./spec/models/spree/line_item_spec.rb[1:11:1]                                                   | passed  | 0.17252 seconds |
./spec/models/spree/line_item_spec.rb[1:12:1]                                                   | passed  | 0.16494 seconds |
./spec/models/spree/line_item_spec.rb[1:13:1]                                                   | passed  | 0.1932 seconds  |
./spec/models/spree/line_item_spec.rb[1:13:2]                                                   | passed  | 0.18078 seconds |
./spec/models/spree/line_item_spec.rb[1:13:3]                                                   | passed  | 0.1699 seconds  |
./spec/models/spree/line_item_spec.rb[1:14:1]                                                   | passed  | 0.08908 seconds |
./spec/models/spree/option_type_spec.rb[1:1:1]                                                  | passed  | 0.08584 seconds |
./spec/models/spree/option_value_spec.rb[1:1:1]                                                 | passed  | 0.12024 seconds |
./spec/models/spree/option_value_spec.rb[1:1:2:1]                                               | passed  | 0.15073 seconds |
./spec/models/spree/option_value_spec.rb[1:1:2:2]                                               | passed  | 0.12535 seconds |
./spec/models/spree/option_value_spec.rb[1:2:1]                                                 | passed  | 0.00801 seconds |
./spec/models/spree/order/address_spec.rb[1:1:1:1:1]                                            | passed  | 0.01242 seconds |
./spec/models/spree/order/address_spec.rb[1:1:1:2:1]                                            | passed  | 0.01077 seconds |
./spec/models/spree/order/address_spec.rb[1:1:1:3:1]                                            | passed  | 0.01261 seconds |
./spec/models/spree/order/address_spec.rb[1:1:1:4:1]                                            | passed  | 0.00881 seconds |
./spec/models/spree/order/adjustments_spec.rb[1:1:1]                                            | passed  | 0.31847 seconds |
./spec/models/spree/order/callbacks_spec.rb[1:1:1:1]                                            | passed  | 0.02121 seconds |
./spec/models/spree/order/callbacks_spec.rb[1:2:1:1]                                            | passed  | 0.02304 seconds |
./spec/models/spree/order/callbacks_spec.rb[1:3:1]                                              | passed  | 0.02693 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:1]                                               | passed  | 0.00097 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:2]                                               | passed  | 0.00093 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:3]                                               | passed  | 0.00114 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:4]                                               | passed  | 0.0013 seconds  |
./spec/models/spree/order/checkout_spec.rb[1:1:5]                                               | passed  | 0.00108 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:6:1]                                             | passed  | 0.00133 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:6:2]                                             | passed  | 0.00107 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:7]                                               | passed  | 0.00128 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:8]                                               | passed  | 0.00185 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:9:1:1]                                           | passed  | 0.00166 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:9:2:1]                                           | passed  | 0.00164 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:9:3:1]                                           | passed  | 0.0019 seconds  |
./spec/models/spree/order/checkout_spec.rb[1:1:9:4:1]                                           | passed  | 0.0019 seconds  |
./spec/models/spree/order/checkout_spec.rb[1:1:10]                                              | passed  | 0.00127 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:11:1:1]                                          | passed  | 0.12188 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:11:1:2]                                          | passed  | 0.14234 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:11:1:3:1:1]                                      | passed  | 0.14565 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:11:1:3:2:1]                                      | passed  | 0.15604 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:11:2]                                            | passed  | 0.00953 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:12:1:1]                                          | passed  | 0.06096 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:12:2]                                            | passed  | 0.39363 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:12:3]                                            | passed  | 0.13633 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:12:4]                                            | passed  | 0.15014 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:12:5]                                            | passed  | 0.19427 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:12:6]                                            | passed  | 0.11866 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:13:1:1]                                          | passed  | 0.17282 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:13:1:2]                                          | passed  | 0.13533 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:13:2:1:1]                                        | passed  | 0.22504 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:14:1]                                            | passed  | 0.02699 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:14:2:1]                                          | passed  | 0.02908 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:14:3:1]                                          | passed  | 0.02363 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:14:4:1:1]                                        | passed  | 0.13673 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:14:4:2:1]                                        | passed  | 0.1263 seconds  |
./spec/models/spree/order/checkout_spec.rb[1:1:15:1]                                            | passed  | 0.08161 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:15:2:1]                                          | passed  | 0.07986 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:15:3:1]                                          | passed  | 0.07105 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:16:1:1]                                          | passed  | 0.05912 seconds |
./spec/models/spree/order/checkout_spec.rb[1:1:16:2:1]                                          | passed  | 0.0172 seconds  |
./spec/models/spree/order/checkout_spec.rb[1:2:1]                                               | passed  | 0.00994 seconds |
./spec/models/spree/order/checkout_spec.rb[1:2:2]                                               | passed  | 0.00881 seconds |
./spec/models/spree/order/checkout_spec.rb[1:3:1:1]                                             | passed  | 0.28505 seconds |
./spec/models/spree/order/checkout_spec.rb[1:3:2:1]                                             | passed  | 0.19883 seconds |
./spec/models/spree/order/checkout_spec.rb[1:3:3:1:1:1]                                         | failed  | 0.27675 seconds |
./spec/models/spree/order/checkout_spec.rb[1:3:3:1:2:1]                                         | passed  | 0.25726 seconds |
./spec/models/spree/order/checkout_spec.rb[1:3:4:1]                                             | failed  | 0.31253 seconds |
./spec/models/spree/order/checkout_spec.rb[1:3:4:2]                                             | failed  | 0.32049 seconds |
./spec/models/spree/order/checkout_spec.rb[1:3:5:1]                                             | passed  | 0.29095 seconds |
./spec/models/spree/order/checkout_spec.rb[1:3:6:1]                                             | passed  | 0.19532 seconds |
./spec/models/spree/order/checkout_spec.rb[1:3:7:1]                                             | failed  | 0.32762 seconds |
./spec/models/spree/order/checkout_spec.rb[1:4:1]                                               | pending | 0.00002 seconds |
./spec/models/spree/order/checkout_spec.rb[1:5:1]                                               | passed  | 0.10323 seconds |
./spec/models/spree/order/checkout_spec.rb[1:5:2]                                               | passed  | 0.05686 seconds |
./spec/models/spree/order/checkout_spec.rb[1:6:1]                                               | failed  | 0.19444 seconds |
./spec/models/spree/order/checkout_spec.rb[1:7:1]                                               | passed  | 0.10525 seconds |
./spec/models/spree/order/checkout_spec.rb[1:7:2:1]                                             | passed  | 0.18613 seconds |
./spec/models/spree/order/checkout_spec.rb[1:7:3:1]                                             | passed  | 0.21719 seconds |
./spec/models/spree/order/checkout_spec.rb[1:8:1]                                               | passed  | 0.08779 seconds |
./spec/models/spree/order/checkout_spec.rb[1:8:2]                                               | passed  | 0.10711 seconds |
./spec/models/spree/order/checkout_spec.rb[1:9:1]                                               | passed  | 0.02937 seconds |
./spec/models/spree/order/checkout_spec.rb[1:9:2]                                               | passed  | 0.02795 seconds |
./spec/models/spree/order/checkout_spec.rb[1:9:3:1]                                             | passed  | 0.05858 seconds |
./spec/models/spree/order/checkout_spec.rb[1:9:3:2]                                             | passed  | 0.0585 seconds  |
./spec/models/spree/order/checkout_spec.rb[1:9:3:3]                                             | passed  | 0.05626 seconds |
./spec/models/spree/order/checkout_spec.rb[1:9:3:4]                                             | passed  | 0.04312 seconds |
./spec/models/spree/order/checkout_spec.rb[1:9:4:1]                                             | passed  | 0.03252 seconds |
./spec/models/spree/order/checkout_spec.rb[1:9:4:2:1]                                           | passed  | 0.03071 seconds |
./spec/models/spree/order/checkout_spec.rb[1:9:4:3:1]                                           | passed  | 0.02687 seconds |
./spec/models/spree/order/currency_updater_spec.rb[1:1:1:1:1]                                   | passed  | 0.13289 seconds |
./spec/models/spree/order/currency_updater_spec.rb[1:1:1:1:2]                                   | passed  | 0.13492 seconds |
./spec/models/spree/order/currency_updater_spec.rb[1:1:1:1:3]                                   | passed  | 0.17275 seconds |
./spec/models/spree/order/currency_updater_spec.rb[1:1:1:1:4]                                   | passed  | 0.11261 seconds |
./spec/models/spree/order/currency_updater_spec.rb[1:1:1:1:5]                                   | passed  | 0.12061 seconds |
./spec/models/spree/order/finalizing_spec.rb[1:1:1]                                             | failed  | 0.03381 seconds |
./spec/models/spree/order/finalizing_spec.rb[1:1:2]                                             | failed  | 0.03481 seconds |
./spec/models/spree/order/finalizing_spec.rb[1:1:3]                                             | failed  | 0.03554 seconds |
./spec/models/spree/order/finalizing_spec.rb[1:1:4]                                             | failed  | 0.0471 seconds  |
./spec/models/spree/order/finalizing_spec.rb[1:1:5]                                             | failed  | 0.03969 seconds |
./spec/models/spree/order/finalizing_spec.rb[1:1:6]                                             | passed  | 0.02225 seconds |
./spec/models/spree/order/finalizing_spec.rb[1:1:7]                                             | failed  | 0.03925 seconds |
./spec/models/spree/order/finalizing_spec.rb[1:1:8]                                             | passed  | 0.02114 seconds |
./spec/models/spree/order/finalizing_spec.rb[1:1:9]                                             | passed  | 0.02479 seconds |
./spec/models/spree/order/finalizing_spec.rb[1:1:10:1:1]                                        | failed  | 0.13787 seconds |
./spec/models/spree/order/finalizing_spec.rb[1:1:11:1]                                          | failed  | 0.07104 seconds |
./spec/models/spree/order/payment_spec.rb[1:1:1]                                                | passed  | 0.17504 seconds |
./spec/models/spree/order/payment_spec.rb[1:1:2]                                                | passed  | 0.29991 seconds |
./spec/models/spree/order/payment_spec.rb[1:1:3]                                                | passed  | 0.10409 seconds |
./spec/models/spree/order/payment_spec.rb[1:2:1]                                                | passed  | 0.00281 seconds |
./spec/models/spree/order/payment_spec.rb[1:3:1]                                                | passed  | 0.00194 seconds |
./spec/models/spree/order/payment_spec.rb[1:4:1]                                                | passed  | 0.0253 seconds  |
./spec/models/spree/order/payment_spec.rb[1:4:2]                                                | passed  | 0.03093 seconds |
./spec/models/spree/order/payment_spec.rb[1:5:1:1]                                              | passed  | 0.00306 seconds |
./spec/models/spree/order/payment_spec.rb[1:5:2:1]                                              | passed  | 0.00172 seconds |
./spec/models/spree/order/payment_spec.rb[1:6:1]                                                | passed  | 0.00282 seconds |
./spec/models/spree/order/payment_spec.rb[1:6:2]                                                | passed  | 0.00789 seconds |
./spec/models/spree/order/payment_spec.rb[1:6:3:1]                                              | passed  | 0.0026 seconds  |
./spec/models/spree/order/payment_spec.rb[1:6:3:2]                                              | passed  | 0.00252 seconds |
./spec/models/spree/order/payment_spec.rb[1:7:1]                                                | passed  | 0.00271 seconds |
./spec/models/spree/order/payment_spec.rb[1:7:2]                                                | passed  | 0.00243 seconds |
./spec/models/spree/order/payment_spec.rb[1:8:1]                                                | passed  | 0.00283 seconds |
./spec/models/spree/order/payment_spec.rb[1:8:2]                                                | passed  | 0.00286 seconds |
./spec/models/spree/order/payment_spec.rb[1:9:1]                                                | passed  | 0.00309 seconds |
./spec/models/spree/order/payment_spec.rb[1:9:2]                                                | passed  | 0.00525 seconds |
./spec/models/spree/order/payment_spec.rb[1:9:3:1:1]                                            | passed  | 0.33474 seconds |
./spec/models/spree/order/payment_spec.rb[1:9:3:2:1]                                            | passed  | 0.427 seconds   |
./spec/models/spree/order/payment_spec.rb[1:10:1]                                               | passed  | 0.0035 seconds  |
./spec/models/spree/order/payment_spec.rb[1:10:2]                                               | passed  | 0.00319 seconds |
./spec/models/spree/order/payment_spec.rb[1:10:3]                                               | passed  | 0.00327 seconds |
./spec/models/spree/order/payment_spec.rb[1:11:1:1]                                             | passed  | 0.00157 seconds |
./spec/models/spree/order/payment_spec.rb[1:11:2:1]                                             | passed  | 0.00146 seconds |
./spec/models/spree/order/risk_assessment_spec.rb[1:1:1:1:1]                                    | passed  | 0.08044 seconds |
./spec/models/spree/order/risk_assessment_spec.rb[1:1:1:2:1]                                    | passed  | 0.08271 seconds |
./spec/models/spree/order/risk_assessment_spec.rb[1:1:1:3:1]                                    | passed  | 0.0819 seconds  |
./spec/models/spree/order/risk_assessment_spec.rb[1:1:1:4:1]                                    | passed  | 0.08311 seconds |
./spec/models/spree/order/risk_assessment_spec.rb[1:1:1:5:1]                                    | passed  | 0.07906 seconds |
./spec/models/spree/order/risk_assessment_spec.rb[1:1:2:1:1]                                    | passed  | 0.08886 seconds |
./spec/models/spree/order/risk_assessment_spec.rb[1:1:2:2:1]                                    | passed  | 0.07798 seconds |
./spec/models/spree/order/risk_assessment_spec.rb[1:1:2:3:1]                                    | passed  | 0.08107 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:1:1:1:1]                                      | passed  | 0.16488 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:1:1:1:2:1]                                    | passed  | 0.13915 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:1:1:2:1]                                      | passed  | 0.09666 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:1:2:1]                                        | passed  | 0.12628 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:1:2:2]                                        | passed  | 0.13286 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:2:1]                                          | passed  | 0.08342 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:2:2]                                          | passed  | 0.0751 seconds  |
./spec/models/spree/order/state_machine_spec.rb[1:2:3]                                          | passed  | 0.0952 seconds  |
./spec/models/spree/order/state_machine_spec.rb[1:2:4]                                          | passed  | 0.08135 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:2:5]                                          | passed  | 0.0831 seconds  |
./spec/models/spree/order/state_machine_spec.rb[1:3:1]                                          | passed  | 0.27296 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:3:3:1:1]                                      | passed  | 0.35359 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:3:3:2:1]                                      | passed  | 0.40072 seconds |
./spec/models/spree/order/state_machine_spec.rb[1:3:3:3:1]                                      | passed  | 0.35437 seconds |
./spec/models/spree/order/tax_spec.rb[1:1:1:1]                                                  | passed  | 0.02225 seconds |
./spec/models/spree/order/tax_spec.rb[1:1:2:1]                                                  | passed  | 0.01928 seconds |
./spec/models/spree/order/tax_spec.rb[1:1:3:1]                                                  | passed  | 0.0192 seconds  |
./spec/models/spree/order/tax_spec.rb[1:1:4:1:1]                                                | passed  | 0.02518 seconds |
./spec/models/spree/order/tax_spec.rb[1:1:4:2:1]                                                | passed  | 0.02171 seconds |
./spec/models/spree/order/tax_spec.rb[1:1:5:1:1]                                                | passed  | 0.02362 seconds |
./spec/models/spree/order/tax_spec.rb[1:1:5:2:1]                                                | passed  | 0.0182 seconds  |
./spec/models/spree/order/totals_spec.rb[1:1:1:1]                                               | passed  | 0.38743 seconds |
./spec/models/spree/order/updating_spec.rb[1:1:1:1]                                             | passed  | 0.02033 seconds |
./spec/models/spree/order/validations_spec.rb[1:1:1]                                            | passed  | 0.00641 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:1:1]                                          | passed  | 0.27318 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:1:2]                                          | passed  | 0.308 seconds   |
./spec/models/spree/order_cancellations_spec.rb[1:1:3:1]                                        | passed  | 0.32825 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:1:4:1]                                        | passed  | 0.31494 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:1:5:1]                                        | passed  | 0.31871 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:1:6:1]                                        | passed  | 0.27385 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:2:1]                                          | passed  | 0.46363 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:2:2]                                          | passed  | 0.51386 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:3:1]                                          | passed  | 0.36934 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:3:2]                                          | passed  | 0.29904 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:3:3]                                          | passed  | 0.35193 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:3:4]                                          | passed  | 0.30899 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:3:5]                                          | passed  | 0.30391 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:3:6]                                          | passed  | 0.29618 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:3:7:1]                                        | passed  | 0.32925 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:3:8:1]                                        | passed  | 0.30229 seconds |
./spec/models/spree/order_cancellations_spec.rb[1:3:9:1]                                        | passed  | 0.5566 seconds  |
./spec/models/spree/order_cancellations_spec.rb[1:3:10:1:1]                                     | passed  | 0.33557 seconds |
./spec/models/spree/order_capturing_spec.rb[1:1:1:1]                                            | passed  | 0.4332 seconds  |
./spec/models/spree/order_capturing_spec.rb[1:1:2:1:1:1]                                        | failed  | 0.77621 seconds |
./spec/models/spree/order_capturing_spec.rb[1:1:2:1:2:1]                                        | failed  | 0.87092 seconds |
./spec/models/spree/order_capturing_spec.rb[1:1:2:1:3:1]                                        | failed  | 0.78839 seconds |
./spec/models/spree/order_capturing_spec.rb[1:1:2:2:1:1]                                        | failed  | 0.77171 seconds |
./spec/models/spree/order_capturing_spec.rb[1:1:2:2:2:1]                                        | failed  | 0.80891 seconds |
./spec/models/spree/order_capturing_spec.rb[1:1:2:3:1]                                          | failed  | 0.88767 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:1:1]                                             | passed  | 0.17407 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:2:1]                                             | passed  | 0.25082 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:3:1]                                             | passed  | 0.15882 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:4]                                               | passed  | 0.25466 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:5]                                               | passed  | 0.28278 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:6]                                               | passed  | 0.15699 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:7]                                               | passed  | 0.19234 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:8:1:1]                                           | passed  | 0.27621 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:8:1:2]                                           | passed  | 0.22041 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:8:2:1]                                           | passed  | 0.36312 seconds |
./spec/models/spree/order_contents_spec.rb[1:1:8:2:2]                                           | passed  | 0.22861 seconds |
./spec/models/spree/order_contents_spec.rb[1:2:1:1]                                             | passed  | 0.1143 seconds  |
./spec/models/spree/order_contents_spec.rb[1:2:2:1]                                             | passed  | 0.1854 seconds  |
./spec/models/spree/order_contents_spec.rb[1:2:3:1]                                             | passed  | 0.26209 seconds |
./spec/models/spree/order_contents_spec.rb[1:2:4:1]                                             | passed  | 0.17635 seconds |
./spec/models/spree/order_contents_spec.rb[1:2:5]                                               | passed  | 0.18768 seconds |
./spec/models/spree/order_contents_spec.rb[1:2:6]                                               | passed  | 0.19014 seconds |
./spec/models/spree/order_contents_spec.rb[1:2:7]                                               | passed  | 0.19271 seconds |
./spec/models/spree/order_contents_spec.rb[1:3:1:1]                                             | passed  | 0.31818 seconds |
./spec/models/spree/order_contents_spec.rb[1:3:2:1]                                             | passed  | 0.18148 seconds |
./spec/models/spree/order_contents_spec.rb[1:3:3]                                               | passed  | 0.2032 seconds  |
./spec/models/spree/order_contents_spec.rb[1:3:4]                                               | passed  | 0.18399 seconds |
./spec/models/spree/order_contents_spec.rb[1:4:1]                                               | passed  | 0.1946 seconds  |
./spec/models/spree/order_contents_spec.rb[1:4:2]                                               | passed  | 0.20801 seconds |
./spec/models/spree/order_contents_spec.rb[1:4:3:1]                                             | passed  | 0.19657 seconds |
./spec/models/spree/order_contents_spec.rb[1:4:4]                                               | passed  | 0.2067 seconds  |
./spec/models/spree/order_contents_spec.rb[1:5:1]                                               | passed  | 0.28342 seconds |
./spec/models/spree/order_contents_spec.rb[1:6:1:1]                                             | passed  | 0.17633 seconds |
./spec/models/spree/order_contents_spec.rb[1:6:2:1]                                             | passed  | 0.13268 seconds |
./spec/models/spree/order_contents_spec.rb[1:6:3:1]                                             | passed  | 0.12904 seconds |
./spec/models/spree/order_contents_spec.rb[1:6:4:1]                                             | passed  | 0.12667 seconds |
./spec/models/spree/order_inventory_spec.rb[1:1:1]                                              | passed  | 0.26144 seconds |
./spec/models/spree/order_inventory_spec.rb[1:2:1:1]                                            | passed  | 0.2207 seconds  |
./spec/models/spree/order_inventory_spec.rb[1:2:2:1]                                            | passed  | 0.25601 seconds |
./spec/models/spree/order_inventory_spec.rb[1:2:3:1]                                            | passed  | 0.45536 seconds |
./spec/models/spree/order_inventory_spec.rb[1:2:4:1]                                            | passed  | 0.43439 seconds |
./spec/models/spree/order_inventory_spec.rb[1:2:5]                                              | passed  | 0.23922 seconds |
./spec/models/spree/order_inventory_spec.rb[1:3:1]                                              | passed  | 0.22684 seconds |
./spec/models/spree/order_inventory_spec.rb[1:3:2:1]                                            | passed  | 0.22874 seconds |
./spec/models/spree/order_inventory_spec.rb[1:4:1]                                              | passed  | 0.26017 seconds |
./spec/models/spree/order_inventory_spec.rb[1:4:2]                                              | passed  | 0.28571 seconds |
./spec/models/spree/order_inventory_spec.rb[1:4:3:1:1]                                          | passed  | 0.24942 seconds |
./spec/models/spree/order_inventory_spec.rb[1:4:3:2]                                            | passed  | 0.29995 seconds |
./spec/models/spree/order_inventory_spec.rb[1:4:3:3]                                            | passed  | 0.32049 seconds |
./spec/models/spree/order_inventory_spec.rb[1:4:3:4]                                            | passed  | 0.30756 seconds |
./spec/models/spree/order_inventory_spec.rb[1:4:3:5]                                            | passed  | 0.29545 seconds |
./spec/models/spree/order_inventory_spec.rb[1:4:3:6]                                            | passed  | 0.28244 seconds |
./spec/models/spree/order_inventory_spec.rb[1:4:3:7:1:1]                                        | passed  | 0.40889 seconds |
./spec/models/spree/order_merger_spec.rb[1:1]                                                   | passed  | 0.0217 seconds  |
./spec/models/spree/order_merger_spec.rb[1:2]                                                   | passed  | 0.02233 seconds |
./spec/models/spree/order_merger_spec.rb[1:3:1]                                                 | passed  | 0.02536 seconds |
./spec/models/spree/order_merger_spec.rb[1:4:1]                                                 | passed  | 0.29705 seconds |
./spec/models/spree/order_merger_spec.rb[1:5:1:1]                                               | passed  | 0.2434 seconds  |
./spec/models/spree/order_merger_spec.rb[1:5:2:1]                                               | passed  | 0.23055 seconds |
./spec/models/spree/order_merger_spec.rb[1:6:1]                                                 | passed  | 0.40945 seconds |
./spec/models/spree/order_merger_spec.rb[1:7:1]                                                 | passed  | 0.37896 seconds |
./spec/models/spree/order_mutex_spec.rb[1:1:1]                                                  | passed  | 0.02751 seconds |
./spec/models/spree/order_mutex_spec.rb[1:1:2]                                                  | passed  | 0.03468 seconds |
./spec/models/spree/order_mutex_spec.rb[1:1:3]                                                  | passed  | 0.02671 seconds |
./spec/models/spree/order_mutex_spec.rb[1:2:1]                                                  | passed  | 0.03397 seconds |
./spec/models/spree/order_mutex_spec.rb[1:3:1]                                                  | passed  | 0.02976 seconds |
./spec/models/spree/order_mutex_spec.rb[1:4:1]                                                  | passed  | 0.05612 seconds |
./spec/models/spree/order_mutex_spec.rb[1:5:1]                                                  | passed  | 0.02724 seconds |
./spec/models/spree/order_promotion_spec.rb[1:1:1:1]                                            | passed  | 0.03109 seconds |
./spec/models/spree/order_promotion_spec.rb[1:1:2:1]                                            | passed  | 0.03295 seconds |
./spec/models/spree/order_shipping_spec.rb[1:1:1:1]                                             | passed  | 0.30303 seconds |
./spec/models/spree/order_shipping_spec.rb[1:1:1:2]                                             | passed  | 0.31504 seconds |
./spec/models/spree/order_shipping_spec.rb[1:1:1:3:1]                                           | passed  | 0.32299 seconds |
./spec/models/spree/order_shipping_spec.rb[1:1:1:4]                                             | passed  | 0.2883 seconds  |
./spec/models/spree/order_shipping_spec.rb[1:1:1:5]                                             | passed  | 0.30764 seconds |
./spec/models/spree/order_shipping_spec.rb[1:1:1:6]                                             | passed  | 0.35996 seconds |
./spec/models/spree/order_shipping_spec.rb[1:1:2:1]                                             | passed  | 0.35106 seconds |
./spec/models/spree/order_shipping_spec.rb[1:1:3:1]                                             | passed  | 0.38102 seconds |
./spec/models/spree/order_shipping_spec.rb[1:1:4:1]                                             | passed  | 0.27351 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:1:1]                                             | passed  | 0.30283 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:1:2]                                             | passed  | 0.34312 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:1:3:1]                                           | passed  | 0.34249 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:1:4]                                             | passed  | 0.30813 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:1:5]                                             | passed  | 0.31391 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:1:6]                                             | passed  | 0.31174 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:2:1]                                             | passed  | 0.53433 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:3:1]                                             | passed  | 0.50457 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:4:1]                                             | passed  | 0.475 seconds   |
./spec/models/spree/order_shipping_spec.rb[1:2:5:1]                                             | passed  | 0.29755 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:6:1]                                             | passed  | 0.32794 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:7:1]                                             | passed  | 0.40641 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:7:2]                                             | passed  | 0.42627 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:8:1]                                             | passed  | 0.29329 seconds |
./spec/models/spree/order_shipping_spec.rb[1:2:9:1]                                             | passed  | 0.33421 seconds |
./spec/models/spree/order_spec.rb[1:1:1]                                                        | passed  | 0.04083 seconds |
./spec/models/spree/order_spec.rb[1:1:2]                                                        | passed  | 0.04602 seconds |
